,DATE,RV_abs,RV_s,RSV_a_plus,RSV_a_minus,RSV_s_plus,RSV_s_minus
333,20050105.0,0.050493520472041815,4.901879650565315e-05,0.02347505501602853,0.027018465456013274,2.0235241299215782e-05,2.8783555206437383e-05
334,20050106.0,0.04262434395811976,3.4671508377596544e-05,0.022408571170175584,0.020215772787944168,2.0788953207265617e-05,1.3882555170330933e-05
335,20050107.0,0.04293943689093816,3.911605299753455e-05,0.019785789936241468,0.023153646954696683,1.811103142780091e-05,2.1005021569733626e-05
336,20050110.0,0.03648020632040083,2.71464973800825e-05,0.020768766675150367,0.015711439645250458,1.721156464115602e-05,9.934932738926482e-06
337,20050111.0,0.04020502418455507,3.4068605880606956e-05,0.01849859378290386,0.02170643040165121,1.4702027756639002e-05,1.9366578123967983e-05
338,20050112.0,0.053067762299224164,5.295358143660309e-05,0.028262454902112214,0.02480530739711196,2.6614973225828228e-05,2.633860821077488e-05
339,20050113.0,0.03853892701925776,3.1673368114901124e-05,0.015207152741381513,0.02333177427787625,9.872555124077953e-06,2.180081299082317e-05
340,20050114.0,0.029620168811468336,2.119443585645201e-05,0.016755941345560466,0.012864227465907874,1.2434395683254015e-05,8.760040173197984e-06
341,20050118.0,0.0351610565384366,2.497461430996573e-05,0.02397738346920164,0.011183673069234956,1.9426176447197558e-05,5.5484378627681645e-06
342,20050119.0,0.03393719847217547,2.194668767924605e-05,0.012764067228479448,0.02117313124369602,7.357523706104463e-06,1.4589163973141587e-05
343,20050120.0,0.05186128691126246,4.7680027672273826e-05,0.02461412679066744,0.027247160120595026,1.96149981812688e-05,2.8065029491005022e-05
344,20050121.0,0.04563854200659101,4.1873766223808025e-05,0.01838503029245242,0.02725351171413859,1.8080741588793185e-05,2.379302463501485e-05
345,20050124.0,0.046597472078445,4.333017042454244e-05,0.020429472030700783,0.026168000047744226,1.7807203113014198e-05,2.5522967311528224e-05
346,20050125.0,0.035763930749467036,2.460313337856798e-05,0.017668079928514942,0.01809585082095211,1.1064950198608287e-05,1.3538183179959692e-05
347,20050126.0,0.0376672471027959,2.9832976204346636e-05,0.019174455193771145,0.01849279190902476,1.6884330627826362e-05,1.2948645576520275e-05
348,20050127.0,0.03783611095573304,2.964820682382113e-05,0.01994098653110576,0.017895124424627262,1.619651198586783e-05,1.3451694837953287e-05
349,20050128.0,0.03709719720061333,2.767930366472773e-05,0.017014201351457814,0.02008299584915552,1.2538138187737033e-05,1.5141165476990693e-05
350,20050131.0,0.03314876243290765,2.046868345242671e-05,0.017125065391236486,0.01602369704167117,1.0079258588800915e-05,1.0389424863625797e-05
351,20050201.0,0.02722037717859216,1.4165116531999352e-05,0.01643517396822336,0.0107852032103688,9.241299242444597e-06,4.923817289554755e-06
352,20050202.0,0.031716962607509565,2.0216473650888e-05,0.017032978488100703,0.014683984119408857,1.0960588530324044e-05,9.25588512056396e-06
353,20050203.0,0.03498715242850814,2.269027335901061e-05,0.01740958494914846,0.017577567479359683,1.2072486654062379e-05,1.0617786704948238e-05
354,20050204.0,0.0299979010250242,1.7890540267377524e-05,0.02063928607128761,0.009358614953736577,1.3771696739225522e-05,4.118843528152005e-06
355,20050207.0,0.025939405128101004,1.2386991390910632e-05,0.013052876480902142,0.012886528647198858,6.505058292973273e-06,5.881933097937358e-06
356,20050208.0,0.026840562117075528,1.3871902378615878e-05,0.01412711249303644,0.012713449624039086,7.911162541916098e-06,5.960739836699778e-06
357,20050209.0,0.03573211114770025,2.577103584164679e-05,0.013193904107634323,0.022538207040065927,6.152682050063736e-06,1.9618353791583053e-05
358,20050210.0,0.03167183558489395,2.0665996312486067e-05,0.016545759658717074,0.015126075926176876,1.239136986019308e-05,8.27462645229299e-06
359,20050211.0,0.03563402744145705,2.6242615295801208e-05,0.02201784531888596,0.013616182122571095,1.7867234190062166e-05,8.37538110573905e-06
360,20050214.0,0.022295693681162014,9.679842742270172e-06,0.01152056396555512,0.0107751297156069,4.870809122700928e-06,4.80903361956924e-06
361,20050215.0,0.02618510068538793,1.536666992458365e-05,0.014704188582534528,0.011480912102853402,7.5085256877525954e-06,7.85814423683106e-06
362,20050216.0,0.02917697370244543,1.8062126763598232e-05,0.01570359077023742,0.013473382932208013,1.0314835657291608e-05,7.747291106306628e-06
363,20050217.0,0.03239508275362013,2.1988107036012225e-05,0.012263936557728172,0.020131146195891958,7.99606507506364e-06,1.3992041960948595e-05
364,20050218.0,0.03634382052733098,2.5271781151646506e-05,0.01887874169816417,0.017465078829166814,1.214145925116149e-05,1.3130321900485001e-05
365,20050222.0,0.04189422789247299,3.62065018538102e-05,0.015622785766008285,0.026271442126464702,1.2690393214606648e-05,2.3516108639203563e-05
366,20050223.0,0.035934916169154896,2.4717193381883678e-05,0.019478160031142444,0.01645675613801245,1.4576431258033686e-05,1.0140762123849994e-05
367,20050224.0,0.04434218318498751,3.8337577752344876e-05,0.026429989993269842,0.017912193191717662,2.4991035912280577e-05,1.3346541840064294e-05
368,20050225.0,0.03301360625138638,2.129216914900835e-05,0.021100255668285328,0.011913350583101057,1.50806314010146e-05,6.2115377479937615e-06
369,20050228.0,0.040841992915966685,3.129369398859844e-05,0.017897096854165184,0.0229448960618015,1.2998358851304598e-05,1.829533513729384e-05
370,20050301.0,0.04117476009201493,3.0585166036183594e-05,0.022776651997544303,0.018398108094470626,1.72060870530978e-05,1.3379078983085795e-05
371,20050302.0,0.04559007206197219,4.007412105728277e-05,0.02498466977206171,0.020605402289910483,2.2319693444311034e-05,1.7754427612971734e-05
372,20050303.0,0.03939089154097175,3.308670362614585e-05,0.018378572581282168,0.02101231895968958,1.2569824661407e-05,2.0516878964738844e-05
373,20050304.0,0.031873020908349765,2.1973322222863183e-05,0.018062259711227213,0.013810761197122544,1.3621066083918892e-05,8.352256138944294e-06
374,20050307.0,0.03416076883705621,2.4423644281501386e-05,0.01756930231928422,0.01659146651777199,1.3178937249273488e-05,1.1244707032227893e-05
375,20050308.0,0.03697380191044708,2.584051962672217e-05,0.01664933916627831,0.02032446274416877,1.2320393874085244e-05,1.352012575263692e-05
376,20050309.0,0.04593252699924832,3.9107259455730247e-05,0.01905629584457813,0.0268762311546702,1.5517631963193138e-05,2.3589627492537105e-05
377,20050310.0,0.03882799687050742,3.1567759201467716e-05,0.01941399843525371,0.01941399843525371,1.6314254988370472e-05,1.5253504213097235e-05
378,20050311.0,0.03839381475478287,3.056134286341831e-05,0.015473573938041163,0.02292024081674171,9.438078083238897e-06,2.112326478017941e-05
379,20050314.0,0.03572288711668303,2.5729926014184492e-05,0.019640878500815973,0.01608200861586706,1.4227728607828411e-05,1.1502197406356087e-05
380,20050315.0,0.04222116823404232,3.4933281184662365e-05,0.01597808871876794,0.02624307951527438,1.1887492752357146e-05,2.304578843230523e-05
381,20050316.0,0.04071439218553597,3.2144836538542155e-05,0.01818036747022056,0.022534024715315404,1.3865769362078284e-05,1.8279067176463867e-05
382,20050317.0,0.03760336965960587,2.5355577544244275e-05,0.01934618750141581,0.01825718215819005,1.5004449881918125e-05,1.035112766232614e-05
383,20050318.0,0.043323538429526735,3.572256212884866e-05,0.020485001419325854,0.022838537010200888,1.7010176002117114e-05,1.871238612673156e-05
384,20050321.0,0.041580546929379736,3.5150277157818845e-05,0.018849015117989858,0.022731531811389868,1.5195406218261436e-05,1.9954870939557404e-05
385,20050322.0,0.04622361316731194,4.454033484024659e-05,0.01784636514164628,0.028377248025665658,1.660652198044096e-05,2.793381285980561e-05
386,20050323.0,0.048961123276366265,4.52848067641489e-05,0.02505742314859738,0.023903700127768882,2.4243019456363588e-05,2.104178730778533e-05
387,20050324.0,0.036825012171994416,2.653754484428949e-05,0.017005795579701832,0.019819216592292577,1.340864554741146e-05,1.3128899296878024e-05
388,20050328.0,0.03001144172841297,1.91320377591162e-05,0.0147927646022028,0.015218677126210169,9.639757363142372e-06,9.492280395973828e-06
389,20050329.0,0.04832417230884456,4.388386968993132e-05,0.02082160263710442,0.02750256967174014,1.9307832450471955e-05,2.457603723945937e-05
390,20050330.0,0.04144394023071207,3.591769276669952e-05,0.02638425549953816,0.015059684731173915,2.447643710922965e-05,1.1441255657469881e-05
391,20050331.0,0.036816932333786134,2.842185640327524e-05,0.017349726940997456,0.01946720539278868,1.241523663077518e-05,1.6006619772500054e-05
392,20050401.0,0.057402942810187874,6.633333855737849e-05,0.02276567711045629,0.03463726569973158,2.272562051183787e-05,4.360771804554065e-05
393,20050404.0,0.04598843938462238,3.8555789870846056e-05,0.02397315169261028,0.02201528769201211,2.1248138568588994e-05,1.7307651302257073e-05
394,20050405.0,0.0390438173980554,3.039391921474649e-05,0.02066660754979388,0.01837720984826152,1.6698506692554974e-05,1.3695412522191513e-05
395,20050406.0,0.037674946959975315,2.710409875397016e-05,0.018541902808880014,0.01913304415109529,1.4501904401447837e-05,1.260219435252232e-05
396,20050407.0,0.038045305926556416,2.72181770521863e-05,0.022137665564221358,0.01590764036233505,1.6868530157393123e-05,1.0349646894793179e-05
397,20050408.0,0.03808518496361213,2.858983026575e-05,0.014490592737043784,0.023594592226568345,1.0244288532704233e-05,1.8345541733045777e-05
398,20050411.0,0.03597569124630429,2.2709512926614067e-05,0.017522670303093513,0.01845302094321077,1.2087916360091245e-05,1.0621596566522827e-05
399,20050412.0,0.04799193473832464,4.599223042927589e-05,0.02763019567451952,0.020361739063805118,2.912453921417957e-05,1.6867691215096312e-05
400,20050413.0,0.0434585037704025,3.453915230909015e-05,0.01685571243237316,0.02660279133802934,1.34890592654051e-05,2.1050093043685065e-05
401,20050414.0,0.054277191114183054,5.627139328180975e-05,0.021831235332894217,0.03244595578128884,2.0908639120590785e-05,3.536275416121898e-05
402,20050415.0,0.06749765093208815,8.673321656199356e-05,0.0273577119725088,0.04013993895957935,3.462982744103852e-05,5.210338912095506e-05
403,20050418.0,0.05993040638276347,6.646034142254769e-05,0.03206384215905178,0.0278665642237117,3.615145436443409e-05,3.0308887058113563e-05
404,20050419.0,0.0373288921947319,2.7200620534788417e-05,0.01961922461854826,0.01770966757618364,1.5426879447037402e-05,1.177374108775101e-05
405,20050420.0,0.054227434976151116,6.0528992684089586e-05,0.020220667038564958,0.03400676793758617,2.1367128325117385e-05,3.916186435897221e-05
406,20050421.0,0.05240617929270641,4.8588546743893814e-05,0.031445999160832905,0.02096018013187351,3.1030312446785275e-05,1.755823429710855e-05
407,20050422.0,0.06017444963930708,6.409642338983376e-05,0.028182790384313705,0.031991659254993365,3.1233720285251105e-05,3.2862703104582665e-05
408,20050425.0,0.042459734770452506,3.817840786733472e-05,0.022996120891245475,0.01946361387920703,2.0706648756496967e-05,1.747175911083772e-05
409,20050426.0,0.053309969707830085,5.6370761482392676e-05,0.023454004979305942,0.029855964728524143,2.298217691295476e-05,3.3388584569437926e-05
410,20050427.0,0.054297794042305725,5.585953518199344e-05,0.030705778508305137,0.023592015534000588,3.619224275129052e-05,1.9667292430702954e-05
411,20050428.0,0.05703517572672024,6.081676861561615e-05,0.02468581782569057,0.03234935790102966,2.7472326970235572e-05,3.334444164538058e-05
412,20050429.0,0.06314309772430704,7.356993711423254e-05,0.03430154654428552,0.02884155118002152,3.850496344468944e-05,3.5064973669543105e-05
413,20050502.0,0.03561175410132211,2.3696164213004903e-05,0.01896761760170307,0.016644136499619044,1.3610862157025893e-05,1.0085302055979003e-05
414,20050503.0,0.052825629011580943,6.101402834607074e-05,0.027187608049257683,0.02563802096232326,3.4341681358515584e-05,2.6672346987555162e-05
415,20050504.0,0.04537961287651005,3.853446124175155e-05,0.02683035172044068,0.018549261156069363,2.478381781178522e-05,1.3750643429966351e-05
416,20050505.0,0.05999305140166111,7.841979684004552e-05,0.02872003790003852,0.03127301350162258,3.4089532451745534e-05,4.43302643883e-05
417,20050506.0,0.04575543041458996,4.3041363823645815e-05,0.019730375791611188,0.026025054622978768,1.5577561739803392e-05,2.746380208384244e-05
418,20050509.0,0.03565136407376278,2.4041353809041834e-05,0.021269133983848217,0.014382230089914572,1.4005259987719979e-05,1.003609382132186e-05
419,20050510.0,0.044778501136308435,3.670474596486651e-05,0.01948425264931508,0.02529424848699336,1.577718473057629e-05,2.0927561234290204e-05
420,20050511.0,0.05531157475027637,5.502713131138344e-05,0.028808993370480707,0.02650258137979566,2.767437335574176e-05,2.735275795564168e-05
421,20050512.0,0.058445086466252676,6.177920017203119e-05,0.023952797353473443,0.03449228911277924,2.211092942007557e-05,3.9668270751955626e-05
422,20050513.0,0.06712368318233343,8.748646541510169e-05,0.030500035481945364,0.03662364770038806,4.122032925182853e-05,4.626613616327316e-05
423,20050516.0,0.041529357882613915,3.5874343507010104e-05,0.025453086986728657,0.01607627089588526,2.5586934535002954e-05,1.0287408972007154e-05
424,20050517.0,0.042434306132915545,3.785031182321786e-05,0.026174034959657533,0.016260271173258012,2.7226896701746452e-05,1.0623415121471394e-05
425,20050518.0,0.03725956234632122,3.165236398064432e-05,0.02175373594874941,0.01550582639757181,1.9269943537598057e-05,1.238242044304626e-05
426,20050519.0,0.0429109719466334,3.786752791961869e-05,0.02300769597102548,0.019903275975607933,1.9050049294941974e-05,1.8817478624676723e-05
427,20050520.0,0.04006298555509247,3.085860123512483e-05,0.019234679859907008,0.020828305695185456,1.4260232563106524e-05,1.659836867201831e-05
428,20050523.0,0.03428222147967297,2.3974456346530745e-05,0.018983196052072767,0.0152990254276002,1.4713749481825725e-05,9.260706864705023e-06
429,20050524.0,0.03877321626655572,2.8466770496057257e-05,0.02034850881052286,0.018424707456032863,1.5897309000924312e-05,1.2569461495132968e-05
430,20050525.0,0.03381876669356654,2.371923152032687e-05,0.01678368677763764,0.017035079915928897,1.2614371030268853e-05,1.1104860490058013e-05
431,20050526.0,0.028683278467591226,1.6241739162118024e-05,0.01542569569580721,0.013257582771784016,8.53002370253955e-06,7.711715459578478e-06
432,20050527.0,0.020162125668432118,9.95660095229415e-06,0.010497278624503892,0.009664847043928226,4.860062651710776e-06,5.096538300583378e-06
433,20050531.0,0.03624498518581731,2.6483622240947807e-05,0.015534192582385309,0.020710792603432004,1.2675290364970496e-05,1.3808331875977328e-05
434,20050601.0,0.04518010150558016,3.902741444004345e-05,0.026839014087985724,0.01834108741759444,2.320604579149903e-05,1.5821368648544406e-05
435,20050602.0,0.03071532254024145,1.8918223549246962e-05,0.01743269744885989,0.01328262509138156,1.0434560330896954e-05,8.483663218350017e-06
436,20050603.0,0.03761432452628899,2.8326760317047883e-05,0.016395715712972603,0.021218608813316383,1.359950152847388e-05,1.4727258788573993e-05
437,20050606.0,0.025582275323865918,1.4163515639731598e-05,0.013165965883226605,0.012416309440639315,7.749623708473128e-06,6.413891931258471e-06
438,20050607.0,0.0428206432798337,3.878063029299646e-05,0.02012117882905251,0.0226994644507812,1.6886825224970115e-05,2.1893805068026362e-05
439,20050608.0,0.03295304864189319,2.2412979495071743e-05,0.014063070900010466,0.018889977741882724,7.003222564696228e-06,1.5409756930375527e-05
440,20050609.0,0.048903062264884056,5.2385635420443266e-05,0.027573549351431303,0.02132951291345276,3.241446687465403e-05,1.9971168545789253e-05
441,20050610.0,0.036570137690812736,2.6619865062193936e-05,0.016914579179695192,0.019655558511117555,1.260923393444905e-05,1.4010631127744877e-05
442,20050613.0,0.041250666020498095,3.4980997590078714e-05,0.02291290510765976,0.01833776091283834,2.090149592138643e-05,1.4079501668692279e-05
443,20050614.0,0.0384376527182182,2.9745579827918434e-05,0.02079376134827715,0.017643891369941045,1.7469005886168507e-05,1.2276573941749921e-05
444,20050615.0,0.036142782890492775,2.475384352836536e-05,0.01757593310577832,0.018566849784714456,1.2572553360855433e-05,1.2181290167509924e-05
445,20050616.0,0.0320630849998782,1.9761039432300147e-05,0.017721638507103066,0.014341446492775134,1.0283414122240616e-05,9.477625310059531e-06
446,20050617.0,0.03151561981784301,2.16066083548551e-05,0.015963461209480556,0.015552158608362452,1.0959414897949782e-05,1.0647193456905326e-05
447,20050620.0,0.02662390355019717,1.5547790163759207e-05,0.015166782639694175,0.011457120910502994,1.1099062662684405e-05,4.448727501074801e-06
448,20050621.0,0.03619300324801955,2.771091391051369e-05,0.017313932165686552,0.018879071082333,1.5404145378693665e-05,1.2306768531820025e-05
449,20050622.0,0.033434793149235816,1.9606010323001485e-05,0.015400740119237531,0.018034053029998283,9.048840252650777e-06,1.0557170070350715e-05
450,20050623.0,0.045670424696625744,4.009864621064632e-05,0.01744812227857384,0.028222302418051907,1.2576105050622675e-05,2.7522541160023658e-05
451,20050624.0,0.04098674389216583,3.1344325646468155e-05,0.017229488902478884,0.02375725498968695,1.367139754483517e-05,1.7672928101632978e-05
452,20050627.0,0.03450878220745945,2.207550865419018e-05,0.017548496401903257,0.016960285805556197,1.0990439522707553e-05,1.1085069131482627e-05
453,20050628.0,0.0252740123012547,1.3744701970121546e-05,0.015767625385892714,0.009506386915361986,9.46229365059353e-06,4.2824083195280175e-06
454,20050629.0,0.03197199872576295,1.8634235589285468e-05,0.014238327809911409,0.01773367091585154,7.771758326044446e-06,1.0862477263241013e-05
455,20050630.0,0.03641379591024041,2.8705812959388786e-05,0.01335898301223448,0.023054812898005927,1.037258660134474e-05,1.8333226358044046e-05
456,20050701.0,0.03414912187574348,2.1195470306894188e-05,0.017325648991357134,0.016823472884386348,1.1774856311042925e-05,9.42061399585126e-06
457,20050705.0,0.03495765568505416,2.5858397553956025e-05,0.02265114392589407,0.012306511759160088,1.662514635656082e-05,9.2332511973952e-06
458,20050706.0,0.037120308283440366,2.622738060706574e-05,0.014891942607647481,0.02222836567579289,1.0106433040833516e-05,1.612094756623223e-05
459,20050707.0,0.05479169747488033,5.670632625053677e-05,0.033612848938324724,0.02117884853655561,3.764110141049021e-05,1.906522484004656e-05
460,20050708.0,0.036222063820457784,2.891377803040913e-05,0.02329371440838024,0.012928349412077544,2.0532602593328808e-05,8.381175437080316e-06
461,20050711.0,0.03221054593450656,2.035119962054529e-05,0.018899724228983672,0.01331082170552289,1.1590398157587266e-05,8.760801462958023e-06
462,20050712.0,0.035302247602923664,2.4113819098272503e-05,0.01892114783633669,0.016381099766586967,1.2256010598626453e-05,1.1857808499646056e-05
463,20050713.0,0.031571157320639635,1.9791077496696093e-05,0.016112616526610786,0.015458540794028863,9.893176522365652e-06,9.897900974330451e-06
464,20050714.0,0.04271892926882792,3.397360451278507e-05,0.0201790187732982,0.022539910495529725,1.4439112224387915e-05,1.9534492288397133e-05
465,20050715.0,0.027397266850350373,1.449270484177178e-05,0.013698633425175187,0.013698633425175187,7.979444974398031e-06,6.513259867373745e-06
466,20050718.0,0.028345186916311608,1.5927838962770165e-05,0.012987516690719405,0.015357670225592203,7.57255976625389e-06,8.355279196516277e-06
467,20050719.0,0.034862031290898265,2.277157737998979e-05,0.01857061727838083,0.01629141401251744,1.267011518073822e-05,1.0101462199251573e-05
468,20050720.0,0.03797333119829638,2.830895533395693e-05,0.022765481683929768,0.0152078495143666,1.721762695426673e-05,1.1091328379690196e-05
469,20050721.0,0.05153728009912939,5.469607094113539e-05,0.02227609823380128,0.029261181865328112,2.1315110946694254e-05,3.3380959994441135e-05
470,20050722.0,0.03390155945391271,2.3691497221021915e-05,0.019183741905194118,0.01471781754871859,1.3283011681024173e-05,1.0408485539997744e-05
471,20050725.0,0.0352674109391975,2.330103645797196e-05,0.015725848476484394,0.019541562462713102,1.0157891394140573e-05,1.3143145063831394e-05
472,20050726.0,0.03594373813885898,2.559286226467441e-05,0.01809357786146215,0.01785016027739683,1.2752047553543508e-05,1.2840814711130904e-05
473,20050727.0,0.030477125354828164,1.87875180510333e-05,0.01637106599284,0.014106059361988166,9.712684557847294e-06,9.074833493186003e-06
474,20050728.0,0.02955175145643718,1.8213071774643788e-05,0.016828275084724176,0.012723476371713005,1.0201888081353464e-05,8.011183693290324e-06
475,20050729.0,0.033466513326897214,2.0758155389609505e-05,0.01338633501666564,0.02008017831023157,7.3062982695772845e-06,1.345185712003222e-05
476,20050801.0,0.030947669759581405,1.8549578444937465e-05,0.01446336608270382,0.016484303676877587,8.781986738446652e-06,9.767591706490803e-06
477,20050802.0,0.028641166235503057,1.6304202554058628e-05,0.016736630341140042,0.011904535894363022,1.1271106339859054e-05,5.0330962141995705e-06
478,20050803.0,0.026200445277924967,1.3603250046931655e-05,0.014627064069736129,0.011573381208188849,7.790270584643547e-06,5.8129794622881076e-06
479,20050804.0,0.02687400249658012,1.5274319004732487e-05,0.01113759020070848,0.015736412295871638,5.656632698246629e-06,9.617686306485856e-06
480,20050805.0,0.031026831961827206,1.8651736537083868e-05,0.012833097671530071,0.018193734290297137,6.901948696607093e-06,1.1749787840476773e-05
481,20050808.0,0.03491619652102518,2.480374714081775e-05,0.014404218495277732,0.020511978025747446,8.836576596554138e-06,1.5967170544263615e-05
482,20050809.0,0.027104764779095625,1.492235783799427e-05,0.01460766324235063,0.012497101536744992,8.58665776768013e-06,6.335700070314136e-06
483,20050810.0,0.0441442497284914,3.5186222996125293e-05,0.019237650153131725,0.02490659957535968,1.4449677098712542e-05,2.0736545897412743e-05
484,20050811.0,0.04387304868601927,3.7446853364976665e-05,0.024767788986323147,0.01910525969969612,1.954957129411708e-05,1.7897282070859578e-05
485,20050812.0,0.03675813246702386,2.6531278852769225e-05,0.017042004539695732,0.01971612792732813,1.3413391833478196e-05,1.3117887019291036e-05
486,20050815.0,0.03160987883894695,2.064413232695164e-05,0.017506310258219138,0.01410356858072781,1.1918200627814675e-05,8.72593169913697e-06
487,20050816.0,0.03648616241555391,2.5533185482693835e-05,0.01286756111366305,0.023618601301890862,6.84804991950371e-06,1.868513556319012e-05
488,20050817.0,0.03928538035779017,3.029119639827085e-05,0.020092606361243,0.019192773996547167,1.6515110018012397e-05,1.3776086380258447e-05
489,20050818.0,0.0396144489747865,3.0050445322922803e-05,0.02013487849649741,0.01947957047828908,1.5918501195603526e-05,1.413194412731928e-05
490,20050819.0,0.03063666325956493,1.7671806328717694e-05,0.013889234254132354,0.016747429005432583,8.059727676311514e-06,9.612078652406188e-06
491,20050822.0,0.038529761661244784,3.230929758483534e-05,0.018856817476543768,0.019672944184701,1.4578158599680567e-05,1.773113898515478e-05
492,20050823.0,0.03741104998933942,2.8835635428534196e-05,0.016947335343132863,0.020463714646206558,1.1501105955008971e-05,1.7334529473525225e-05
493,20050824.0,0.04761531075820269,3.990390942906305e-05,0.02097036004806263,0.02664495071014006,1.7241921020634938e-05,2.2661988408428125e-05
494,20050825.0,0.02610380890006514,1.5035102770818381e-05,0.013669620626282077,0.012434188273783064,7.866799856678594e-06,7.168302914139778e-06
495,20050826.0,0.03817711147301761,2.9633250014929054e-05,0.01636465300303236,0.02181245846998525,1.1692899341675568e-05,1.794035067325349e-05
496,20050829.0,0.03625466724270954,2.5832705921366832e-05,0.023044525435324203,0.013210141807385334,1.829187022387854e-05,7.54083569748829e-06
497,20050830.0,0.05296094119549366,5.053807347636818e-05,0.02623298667914841,0.026727954516345243,2.546545159723433e-05,2.507262187913385e-05
498,20050831.0,0.05502515144197595,5.989648698098091e-05,0.032439128427913744,0.02258602301406221,3.674089355951452e-05,2.315559342146641e-05
499,20050901.0,0.051250027265549385,5.320630933785849e-05,0.025788265613655,0.0254617616518944,2.962239665187594e-05,2.358391268598254e-05
500,20050902.0,0.0379218248047124,2.874688832211761e-05,0.016021888510260318,0.021899936294452086,1.146241681470987e-05,1.7284471507407753e-05
501,20050906.0,0.031162751783540443,1.9768952110791478e-05,0.019964165093839803,0.01119858668970064,1.3062303278568935e-05,6.7066488322225465e-06
502,20050907.0,0.03110314992336871,2.0190071226770787e-05,0.01712637941313222,0.013976770510236491,1.066371880395067e-05,9.526352422820115e-06
503,20050908.0,0.028386279701398287,1.5792619080490865e-05,0.013910025586310049,0.014476254115088237,6.904636634268311e-06,8.887982446222557e-06
504,20050909.0,0.0261408239394978,1.266534277547728e-05,0.01568811357128563,0.01045271036821216,8.463604840584281e-06,4.201737934892999e-06
505,20050912.0,0.025061300108898614,1.2492137096085882e-05,0.012450290041418729,0.012611010067479887,6.6008670861599546e-06,5.891270009925928e-06
506,20050913.0,0.02767914365757473,1.9602650626029428e-05,0.011538304090049856,0.016140839567524882,9.414748791052056e-06,1.0187901834977375e-05
507,20050914.0,0.0326244741359103,1.9971575352856892e-05,0.0140038864730041,0.0186205876629062,8.912270098765069e-06,1.1059305254091825e-05
508,20050915.0,0.033924456257073736,2.6776738577785305e-05,0.01582724588195994,0.018097210375113804,1.1659879074895687e-05,1.5116859502889636e-05
509,20050916.0,0.03156929370360295,1.9480158463306838e-05,0.017444769039330232,0.01412452466427272,1.1832140016491815e-05,7.648018446815017e-06
510,20050919.0,0.02917436318920341,1.628118241744162e-05,0.012761251385216,0.016413111803987412,7.3688579516119215e-06,8.912324465829696e-06
511,20050920.0,0.043254569534521004,3.887606548206056e-05,0.01710236700730139,0.026152202527219608,1.0966835797973687e-05,2.7909229684086854e-05
512,20050921.0,0.04283817939866896,3.3275635035908565e-05,0.017710485256775318,0.02512769414189364,1.308663919506168e-05,2.0188995840846885e-05
513,20050922.0,0.053273862972988084,5.9630641594714e-05,0.02865846978213593,0.02461539319085216,3.585945062619773e-05,2.377119096851627e-05
514,20050923.0,0.03839714591319154,2.8782269253163348e-05,0.02043426021539929,0.017962885697792252,1.613226618084804e-05,1.2650003072315305e-05
515,20050926.0,0.03967659058711881,3.154767989122307e-05,0.017579471787795953,0.022097118799322857,1.2617683478600147e-05,1.8929996412622924e-05
516,20050927.0,0.040348544659897456,3.1522191317858393e-05,0.020009663274963785,0.020338881384933668,1.3939774497188752e-05,1.7582416820669626e-05
517,20050928.0,0.037216735597171535,2.6958444553581008e-05,0.017664157985577408,0.019552577611594124,1.3372562051115115e-05,1.3585882502465906e-05
518,20050929.0,0.04435683608789276,4.177288252401102e-05,0.02725252657124156,0.017104309516651206,2.7067337699706425e-05,1.4705544824304602e-05
519,20050930.0,0.03472028228143476,2.294556226818939e-05,0.018256417759757504,0.01646386452167725,1.252883194825867e-05,1.0416730319930726e-05
520,20051003.0,0.03696980272042882,2.75451740800856e-05,0.017345021368069702,0.01962478135235912,1.337883229983663e-05,1.4166341780248959e-05
521,20051004.0,0.03930797423426391,3.281991297977612e-05,0.01387925773477594,0.02542871649948797,9.00758707490468e-06,2.381232590487143e-05
522,20051005.0,0.05032989433394874,5.7616136531431125e-05,0.018233937656433767,0.03209595667751497,1.5021643933281552e-05,4.259449259814956e-05
523,20051006.0,0.0622295803584354,7.879376913939867e-05,0.02864585600836822,0.03358372435006718,3.423534210499458e-05,4.455842703440413e-05
524,20051007.0,0.045830788172883885,4.876801731658591e-05,0.022831844917561742,0.022998943255322143,2.414470358823472e-05,2.4623313728351198e-05
525,20051010.0,0.0534789667180462,5.276839609500605e-05,0.02292315113901377,0.03055581557903242,2.215800428916467e-05,3.0610391805841365e-05
526,20051011.0,0.059228385885854,6.958306477220251e-05,0.027677511505100227,0.03155087438075377,3.105513002007471e-05,3.85279347521278e-05
527,20051012.0,0.06594391039735736,8.92452026647293e-05,0.030728565191790125,0.03521534520556724,4.6541334717859915e-05,4.270386794686933e-05
528,20051013.0,0.0635651185012831,8.166356259633347e-05,0.0330155006517181,0.030549617849565006,4.626621054007406e-05,3.5397352056259443e-05
529,20051014.0,0.058584599584145636,6.398571329589502e-05,0.03212086308348905,0.026463736500656587,3.122883181324318e-05,3.2756881482651834e-05
530,20051017.0,0.039954110872876036,3.230452322042499e-05,0.021196414405985745,0.01875769646689029,1.6003445066444842e-05,1.6301078153980153e-05
531,20051018.0,0.04632867097633842,4.0525191572247936e-05,0.018815564143236152,0.027513106833102263,1.2849129298071995e-05,2.7676062274175946e-05
532,20051019.0,0.058740390055598724,6.607371452731205e-05,0.03809759734384777,0.02064279271175096,4.614701672106824e-05,1.992669780624382e-05
