,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
74,0.001,20.0,10.0,20.0,0.0,252.12319999369493,0.0
75,0.001,20.0,10.0,20.0,2.0,215.78945337405662,0.0
76,0.001,20.0,10.0,20.0,10.0,210.803304205241,0.0
77,0.001,20.0,10.0,20.0,20.0,231.92688682035873,0.0
78,0.001,20.0,20.0,0.0,0.0,158.32147162136374,0.0
79,0.001,20.0,20.0,2.0,0.0,172.42430144673233,0.0
80,0.001,20.0,20.0,2.0,2.0,229.8942635865464,0.0
81,0.001,20.0,20.0,2.0,10.0,225.71931732271142,0.0
82,0.001,20.0,20.0,2.0,20.0,240.53802908802845,0.0
83,0.001,20.0,20.0,10.0,0.0,224.44390920917857,0.0
84,0.001,20.0,20.0,10.0,2.0,232.31036687430856,0.0
85,0.001,20.0,20.0,10.0,10.0,229.9112929433728,0.0
86,0.001,20.0,20.0,10.0,20.0,211.6991946630146,0.0
87,0.001,20.0,20.0,20.0,0.0,219.7959645949467,0.0
88,0.001,20.0,20.0,20.0,2.0,208.76910273903988,0.0
89,0.001,20.0,20.0,20.0,10.0,274.9591299733903,0.0
90,0.001,20.0,20.0,20.0,20.0,246.5572905023641,0.0
91,0.001,20.0,40.0,0.0,0.0,264.33326549462424,0.0
92,0.001,20.0,40.0,2.0,0.0,247.19452775913882,0.0
93,0.001,20.0,40.0,2.0,2.0,188.40909016918857,0.0
94,0.001,20.0,40.0,2.0,10.0,232.1146075593174,0.0
95,0.001,20.0,40.0,2.0,20.0,237.95378624579257,0.0
96,0.001,20.0,40.0,10.0,0.0,253.11671830352932,0.0
97,0.001,20.0,40.0,10.0,2.0,218.41608029808316,0.0
98,0.001,20.0,40.0,10.0,10.0,242.24639708887835,0.0
99,0.001,20.0,40.0,10.0,20.0,248.7467925089145,0.0
100,0.001,20.0,40.0,20.0,0.0,225.65127919576602,0.0
101,0.001,20.0,40.0,20.0,2.0,214.58136094533788,0.0
102,0.001,20.0,40.0,20.0,10.0,241.8498571688105,0.0
103,0.001,20.0,40.0,20.0,20.0,278.2118816441297,0.0
104,0.001,40.0,2.0,0.0,0.0,227.9428947791121,0.0
105,0.001,40.0,2.0,2.0,0.0,211.10858856224223,0.0
106,0.001,40.0,2.0,2.0,2.0,218.22191714516117,0.0
107,0.001,40.0,2.0,2.0,10.0,212.27614127379618,0.0
108,0.001,40.0,2.0,2.0,20.0,242.21005560142848,0.0
109,0.001,40.0,2.0,10.0,0.0,199.87197223378385,0.0
110,0.001,40.0,2.0,10.0,2.0,257.84415270302503,0.0
