,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
386,0.01,7.0,37.0,0.0,0.0,148.0047300703671,
387,0.01,7.0,13.0,0.0,0.0,124.88722676904452,
388,0.01,40.0,10.0,0.0,0.0,123.74423276912754,
389,0.01,7.0,40.0,0.0,0.0,155.2826059941937,
390,0.01,37.0,10.0,3.0,0.0,140.92274513363517,
391,0.01,17.0,40.0,0.0,0.0,162.26338590349445,
392,0.01,7.0,40.0,0.0,0.0,117.29544616065908,
393,0.01,20.0,40.0,0.0,0.0,161.64671527521978,
394,0.01,7.0,40.0,3.0,0.0,86.84794505440829,
395,0.001,20.0,40.0,0.0,0.0,133.4115250903096,
396,0.01,40.0,2.0,0.0,0.0,139.64143540701755,
397,0.01,42.0,40.0,0.0,0.0,155.7525422832436,
398,0.01,2.0,33.0,0.0,0.0,155.62312045835495,
399,0.01,42.0,40.0,15.0,0.0,145.60905507792137,
400,0.01,2.0,33.0,0.0,0.0,113.10160081086994,
401,0.01,20.0,2.0,0.0,0.0,85.6330276237188,
402,0.01,2.0,5.0,0.0,16.0,117.65353657881363,
403,0.01,37.0,2.0,0.0,0.0,113.08630187007344,
404,0.01,42.0,40.0,0.0,0.0,162.87618674167206,
405,0.01,2.0,33.0,0.0,0.0,151.81246177982788,
406,0.01,12.0,40.0,3.0,0.0,83.96522775589077,
407,0.006,2.0,33.0,0.0,0.0,129.86789550056838,
408,0.01,37.0,10.0,3.0,0.0,145.65897581453544,
409,0.01,40.0,2.0,0.0,0.0,151.39663926605195,
410,0.01,12.0,10.0,3.0,20.0,132.13986211126985,
411,0.011,40.0,2.0,0.0,0.0,121.95277837726499,
412,0.01,40.0,40.0,0.0,0.0,149.8712756697761,
413,0.01,20.0,2.0,0.0,0.0,121.2992598414225,
414,0.011,40.0,40.0,0.0,20.0,138.45527453713783,
415,0.006,20.0,2.0,0.0,0.0,114.21603151850864,
416,0.01,42.0,40.0,0.0,0.0,145.5273308845785,
417,0.01,2.0,33.0,0.0,0.0,103.76372182587386,
